,Unnamed: 0,Dept,Number,Course_Name,Professor,Start_Time,End_Time,Location,Description,Pre/coreqs,Offered,Dept + Number,Median Grade,Semester (Ex: SP21),Pre/Coreqs,ID,Name,Number_of_Ratings,Average_Rating,Difficulty,Take Again
127,98.0,CS,7790.0,Seminar in Artificial Intelligence,Thorsten Joachims,12:25PM,01:15PM,Bill and Melinda Gates Hll 122,"The AI seminar will meet weekly for lectures by graduate students, faculty, and researchers emphasizing work-in-progress and recent results in AI research.",,"Fall, Spring.",CS 7790,,,[],809456.0,Thorsten Joachims,12.0,3.4,3.7,0.0
128,102.0,CS,7999.0,Independent Research,Graeme Bailey,,,,Independent research for CS PhD students who have not yet passed their A-exam.,,"Fall, Spring.",CS 7999,,,[nan],172666.0,Graeme Bailey,78.0,3.8,3.8,16.6667
129,108.0,INFO,2450.0,Communication and Technology,Chao Yu,09:40AM,10:55AM,Morrison Hall B82,Introduces students to the Communication and Information Technologies focus area of the communication department and the Human Systems track for information science. It examines several approaches to understanding technology and its role in human behavior and society. Topics include psychological aspects of computer-mediated communication; how design plays a role in the way we interface with technology and collaborate with each other; and the ways in which communication technology is situated inside social and institutional structures and cultural formations.,,"Fall, Spring, Summer.",INFO 2450,A-,FA21,[],,,,,,
130,109.0,INFO,2750.0,Robot Ethics,Park Doing,11:25AM,12:40PM,Hollister Hall 110,"Covers the ethics of intelligent autonomous systems. Fulfills liberal studies credit – is not an ECE technical elective. As technologies and algorithms that can autonomously take in information, make decisions, and act on those decisions become more and more prevalent, questions arise as to the moral and ethical aspects of their use. What are the philosophical foundations for a new Robot Ethics? Topics covered include social and therapeutic robotics, search and rescue, surveillance, military decision making, financial markets, social media, robot artists, robot scientists, automation, medical robotics, and policing, among others.",,Spring.,INFO 2750,A-,FA20,[],1987186.0,Park Doing,8.0,2.6,2.7,20.0
131,173.0,ECE,2750.0,Robot Ethics,Park Doing,11:25AM,12:40PM,Hollister Hall 110,"Covers the ethics of intelligent autonomous systems. Fulfills liberal studies credit – is not an ECE technical elective. As technologies and algorithms that can autonomously take in information, make decisions, and act on those decisions become more and more prevalent, questions arise as to the moral and ethical aspects of their use. What are the philosophical foundations for a new Robot Ethics? Topics covered include social and therapeutic robotics, search and rescue, surveillance, military decision making, financial markets, social media, robot artists, robot scientists, automation, medical robotics, and policing, among others.",Prerequisite: a First-Year Writing Seminar.,Spring.,ECE 2750,,,[],1987186.0,Park Doing,8.0,2.6,2.7,20.0
132,177.0,ECE,3600.0,Ethical Issues in Engineering Practice,Park Doing,02:45PM,04:00PM,Phillips Hall 403,"Studies ethical issues involved in engineering practice. Explores the engineer's role in technical decision-making in organizations. Considers the engineer's relationship to the uses of technology in society, especially emerging technologies. Case studies covered include the Space Shuttle Challenger, the Space Shuttle Columbia, The Macondo Well Blowout, The Ford Pinto Case, The VW Emissions scandal, the Tesla Automatic Driving accident, Three Mile Island, Chernobyl, Fukushima, and the Bhopal case, among others. Technology topics considered include brain-machine interface, human enhancement, genetic engineering, intelligent autonomous systems, privacy and surveillance, energy technologies, and environmental issues, among others. Codes of ethics in engineering, ethical theory, philosophical models of knowledge production, and sociological models of human and technological agency are introduced to analyze these issues.",Prerequisite: one completion of First-Year Writing Seminar (FWS).,Spring.,ECE 3600,,,[],1987186.0,Park Doing,8.0,2.6,2.7,20.0
133,110.0,INFO,3140.0,Computational Psychology,Shimon Edelman,09:40AM,10:55AM,Ives Hall 115,"This course states and motivates the observation that cognition is fundamentally a computational process and explores the implications of this idea. Students are introduced to a variety of conceptual tools for thinking about cognitive information processing, including statistical learning from experience and the use of patterns distilled from past experience in guiding future actions. They learn to apply these tools to gain understanding of perception, memory, motor control, language, action planning, problem solving, decision making, reasoning, intelligence, and creativity.","Prerequisite: one course each in psychology and statistics, or permission of instructor.",Spring.,INFO 3140,,,[],560026.0,Shimon Edelman,24.0,2.4,2.0,50.0
134,898.0,BIONB,4330.0,Topics in Cognitive Science,Shimon Edelman,11:20AM,01:50PM,Uris Hall 205,A seminar series examining current and classical ideas in human sciences and the humanities.  Themes vary from semester to semester.,Prerequisite: COGST 3140 or PSYCH 3140.,"Fall, Spring.",BIONB 4330,,,[],560026.0,Shimon Edelman,24.0,2.4,2.0,50.0
135,112.0,INFO,3200.0,New Media and Society,Claire Wardle,08:05AM,09:20AM,Malott Hall 228-Bache Aud,"Media and culture are undergoing a series of transformations as new technologies, new forms of entertainment, new venues for political debate, and new models of public discourse emerge online. This course looks at how the social, political, and cultural landscape is changing in relation to digital media and information technologies. We develop critical resources to better understand the history of these new technologies and communicative forms, the economics behind them, the policies developing around them, and the sociocultural shifts from which they have emerged, and that they have helped provoke. We will aim to discard commonplace assumptions about these tools and phenomena, to ask deeper questions about their impact on society.",,"Spring, Summer.",INFO 3200,,,[],,,,,,
136,113.0,INFO,3350.0,Text Mining History and Literature,Matthew Wilkens,09:05AM,09:55AM,Baker Laboratory 335,"The course will introduce methods for computer-assisted analysis of historical text collections. It will cover corpus curation, representing text as data, building statistical models from text, and interpreting results. Statistical and programming concepts will be introduced as needed. The class will also reflect on how computational methods fit with existing practices in the humanities, and how we can use models as complements to our own interpretations. Following the course, students will be able to assist faculty in computer-assisted scholarship.",,Spring.,INFO 3350,,,[],2667093.0,Matthew Wilkens,5.0,5.0,3.0,100.0
137,160.0,INFO,6350.0,Text Mining History and Literature,Matthew Wilkens,09:05AM,09:55AM,Baker Laboratory 335,"The course will introduce methods for computer-assisted analysis of historical text collections. It will cover corpus curation, representing text as data, building statistical models from text, and interpreting results. Statistical and programming concepts will be introduced as needed. The class will also reflect on how computational methods fit with existing practices in the humanities, and how we can use models as complements to our own interpretations. Following the course, students will be able to assist faculty in computer-assisted scholarship.",,Spring.,INFO 6350,,,[],2667093.0,Matthew Wilkens,5.0,5.0,3.0,100.0
138,114.0,INFO,3450.0,Human-Computer Interaction Design,Qian Yang,01:30PM,02:20PM,Hollister Hall B14,"This course focuses on user experience design (UX) and the life cycle of interface design from the user perspective. We will discuss key aspects of the human-centered design process: understanding, analyzing, and formalizing user needs, exploring possible design solutions to address user needs, creating prototypes to externalize design ideas, and evaluating the usability of these prototypes.",,"Fall, Spring, Summer.",INFO 3450,A,FA21,[],,,,,,
